date,momentum_60,reversal_20,volatility_20,liquidity_20
2024-01-08,-0.06966548233889629,-0.07236661468099236,-0.0034221998852619934,-0.10184836899632435
2024-01-09,-0.17103614544674067,-0.1654887600322283,-0.09153616737194337,-0.20119350656246127
2024-01-10,-0.3124297914563074,0.43114984175070514,0.4589106886686632,0.17620459989160575
2024-01-11,0.13739380596545364,-0.4871627147371197,-0.43907352547043443,-0.2935583057384281
2024-01-12,0.23515008669990187,-0.1798719574040936,-0.19297980501716197,-0.05194330817569183
2024-01-15,-0.008788467545306837,-0.2172310324490657,-0.12499821450233542,-0.03635125665491908
2024-01-16,0.3777738755168457,-0.29373829581513694,-0.4194745846236612,-0.10563107967183741
2024-01-17,-0.33279746928216924,0.34923550927319585,0.5292884583955078,0.49947861004757965
2024-01-18,-0.13767102059412467,0.0800778776804058,-0.21523103807409016,-0.10309857801396016
2024-01-19,0.1779148636459876,-0.34933386932810917,-0.30783669968618393,0.2694225521101055
2024-01-22,0.02004867397657358,0.24991777915591956,0.29384428734199936,-0.05873774894258519
2024-01-23,0.1120167435052518,-0.11831937795451467,-0.48155375774348375,-0.23583769447144198
2024-01-24,-0.18780840838825474,0.0743132145937421,-0.03505074255503618,-0.0805836280907017
2024-01-25,0.33802245922400265,-0.37779012464418926,-0.5355214054457264,-0.15426726542060204
2024-01-26,0.31730724647966324,-0.5170989503913209,-0.4389374700221554,-0.2049906037763797
2024-01-29,0.4130310696975634,-0.39172383396383037,-0.21558589287134053,0.09023288748081064
2024-01-30,0.4765675015030088,-0.5384478037449025,-0.3707891218051654,-0.06551121067364384
2024-01-31,-0.3649222600793636,0.4425376087963178,0.2479443120763501,0.16966010593902098
2024-02-01,0.6642529384692617,-0.6612560512059842,-0.4338514343697085,-0.020655413739983832
2024-02-02,0.42700185856358946,-0.41803351265234573,-0.41457511857963947,0.09556105911135934
2024-02-05,-0.7132559748258716,0.736733788348777,0.5527384698542495,0.0003212753429450237
2024-02-06,-0.27089274122801565,0.3104165171675014,0.282536669555173,-0.15029795678072538
2024-02-07,-0.6258306575858524,0.5536198690437137,0.44000822607972345,0.07618268301388931
2024-02-08,0.2842064702458948,-0.15257484706828608,-0.037260487284645934,0.07723220505596755
2024-02-19,0.22232951617728616,-0.13384792112665053,-0.38817341534809613,-0.08774632294184719
2024-02-20,-0.40890889981101036,0.3065816859341193,-0.07245976580591679,0.15419401342185174
2024-02-21,-0.08693322735858922,0.04670414042166659,0.29859977370552376,0.10152533787652297
2024-02-22,-0.3082139867543484,0.29682592161250776,0.17966795623571047,0.0038441663795871937
2024-02-23,-0.4478431685527384,0.4825869552602508,0.3773223892565338,-0.14047110741903904
2024-02-26,-0.39153703209827845,0.27558756354532105,0.5618495759044678,0.05435854055673727
2024-02-27,0.2838274706823551,0.10367956787149112,-0.5112918930559165,-0.025008097096884636
2024-02-28,-0.38738494034160725,0.2257057726630934,0.6308479112035604,0.011489753462109809
2024-02-29,-0.1451438794131918,-0.10147174992908857,0.3107193913223547,0.12489862182330169
2024-03-01,0.2982478475173567,-0.26978020408360376,0.1354349171922563,0.005009810008805836
2024-03-04,0.16120018673422434,0.08475842112101704,-0.47326533420916145,0.02652664170680236
2024-03-05,0.07444623825433798,0.02245190694974789,-0.0629741697075736,-0.08982916711896352
2024-03-06,0.3847110036541756,0.18819749955453982,-0.5489202378486714,-0.1387866745776146
2024-03-07,0.1859966724926076,-0.2932333802390879,0.30571550656509705,0.0318125078207819
2024-03-08,-0.5800660963541587,0.15558238275940242,0.2562895197571762,0.07624976717718653
2024-03-11,-0.7055799876818374,0.03308656732457246,0.10162722272698227,-0.058258650169714175
2024-03-12,0.004702861758035423,-0.17201699760436945,0.16634621969335678,-0.05002623282010865
2024-03-13,0.4001346817191662,0.35840522981863576,-0.16624865908318606,-0.003735484188181907
2024-03-14,0.050617108746302264,-0.19635629513595945,0.03644403714408311,-0.15864911311289506
2024-03-15,-0.19263145604423487,-0.27516707842346977,0.3283047714304918,0.11173458462390964
2024-03-18,0.009049909177823352,0.157180264280569,-0.17294990662163498,-0.1895533044345727
2024-03-19,0.018678020921512422,0.1588451004173543,-0.050083731003499214,0.03090148498200525
2024-03-20,-0.030646710269810314,0.11549470723574116,-0.20804040041412178,0.026287452238762225
2024-03-21,0.3455530105531192,0.05372650088259409,-0.06056078259561111,0.060667967389295335
2024-03-22,0.3453686324148236,0.21951035171156819,-0.2843987414058358,-0.07563097287311506
2024-03-25,0.09209396836038322,0.04561230571187233,-0.20298032449086112,-0.19096448292733736
2024-03-26,0.3729381546597385,-0.1368496631583564,-0.5010428750233453,-0.19970592916878568
2024-03-27,-0.13391373768587475,-0.06623007860183334,0.4927440577624141,0.21267508124967316
2024-03-28,0.2643413838012896,-0.12380912865232242,-0.13956843976850533,-0.21567559374816564
2024-03-29,-0.16746481183694306,0.19222688932782786,0.13702748541968576,0.13869258821836233
2024-04-01,0.30019373366515406,-0.22913254771475755,-0.2504537814883235,-0.21287860612831946
2024-04-02,0.19361990323725742,-0.21254092685635922,-0.21471971446275578,-0.184371220670104
2024-04-03,0.44427490123695834,-0.19709634424883293,-0.20677494658268591,0.011826885753783097
2024-04-08,-0.5956723346592164,0.34257005708257643,0.1472509772645082,-0.16246660549624695
2024-04-09,0.3947298045131299,-0.394581131687743,-0.3375908056265896,-0.20895835412149183
2024-04-10,0.32690075036613286,-0.14572920892061902,-0.03748042450968508,0.0050395772446222495
2024-04-11,0.3710918019844076,-0.30595209795038303,0.1332756530691269,0.020612986608246817
2024-04-12,0.09920606219592376,-0.039265886808573,-0.2827442945285762,-0.07092929743182243
2024-04-15,0.08543286886273277,-0.07624623657128173,-0.5133111848701074,-0.08913445726270881
2024-04-16,-0.11625378155871298,0.21562510875915006,0.3571625663834593,0.031504694767023333
2024-04-17,-0.16649446518029584,0.08598421437126107,-0.2267026351267743,-0.11397063074813128
2024-04-18,0.32811977634617356,-0.5415746282212878,-0.35482954903682523,-0.24069630784442866
2024-04-19,-0.4341064109881249,0.31835917262806457,-0.16151862876517434,-0.2215322575085772
2024-04-22,-0.27559059492253213,0.36227311833337483,-0.030732803971826744,-0.03486155806872943
2024-04-23,0.1475776935215694,0.09687980739006492,0.261546268750372,0.09249100021179658
2024-04-24,-0.1056839054976182,-0.057283378297248964,-0.30892645849348294,-0.06565031605637177
2024-04-25,-0.17945696540775882,0.4221018450991122,0.36994643951066014,0.1640232252747273
2024-04-26,-0.3842686575678234,0.38134255237340703,0.23496514776090016,-0.0028328894137238173
2024-04-29,0.29951398837972926,-0.20908520314801865,-0.22978670387496503,-0.08211204411676606
2024-04-30,-0.11800718459780686,0.07517103220306545,0.12252086155660881,-0.03042815574348024
2024-05-06,-0.09920603477210195,-0.03626597677017239,-0.0380790007692673,-0.05371140855529864
2024-05-07,0.048387323956789345,-0.1622256495112563,-0.3415768731603759,-0.1161190879878067
2024-05-08,-0.15301268698716466,0.25498862305207287,0.2031633066602184,-0.07475667818811751
2024-05-09,-0.11475971333836509,-0.13726344565817616,-0.1956269607859546,-0.08685729231912423
2024-05-10,0.04785961357136688,-0.25745901956620326,-0.2413950421537848,-0.14850544775884733
2024-05-13,-0.002083527536684841,0.05399009153514136,0.08649467854254078,-0.05218484100813796
2024-05-14,-0.08481659852478474,0.08498195713310076,-0.14695662291302175,0.08620955012558547
2024-05-15,-0.030182298202405797,-0.1595994618538369,-0.004480705667722948,0.12088631906343009
2024-05-16,-0.2619544156211651,0.09496851410235758,-0.1425372278171785,0.0021593698376577873
2024-05-17,0.06987120748276025,0.10199469770508734,0.09223829217426749,0.09251376842793123
2024-05-20,0.043315518448545746,-0.07311433691630946,-0.23810282813201156,-0.06833216038660846
2024-05-21,-0.3890462026424174,0.14237682879280594,-0.1195361440360268,-0.0829203989510916
2024-05-22,0.1797773010913696,-0.02252427457440369,-0.1765152540604484,0.004173647118715026
2024-05-23,0.0944963405693228,0.25110262354471286,-0.3369917068822371,-0.24382040126816548
2024-05-24,0.22825741440218578,-0.04721941486734511,0.04182595844034073,0.03178840860371071
2024-05-27,0.03464349014860472,0.05849917192576615,-0.26636101312485666,-0.068542156482387
2024-05-28,-0.06843777960246572,-0.0749815042124619,0.18455553401038266,0.015919631180122015
2024-05-29,-0.2695547995040314,0.20394273682954409,0.05162955435293916,-0.18487252635250098
2024-05-30,-0.1590653107693985,0.1132856317401385,-0.03332727561824054,-0.06515896865621443
2024-05-31,0.08977229133432174,0.03375680300951352,0.11237832577720788,0.18766194132793046
2024-06-03,0.09581986643646935,0.13858769525311135,0.1040785107065499,0.07600191996412174
2024-06-04,-0.15870089935440024,0.0029355174719038033,-0.20088283181722422,-0.18655713633556625
2024-06-05,0.37294389182342813,-0.10950104558560855,0.06393169374016695,0.19276844278813762
2024-06-06,0.08149413818586991,-0.2332158898257188,-0.20165541736580664,-0.12605835771304422
2024-06-07,-0.28997511851367164,0.13505318096695176,0.18371924135632017,-0.12487022467597741
2024-06-11,-0.01357471552927506,0.07362769708352149,0.0695643439994569,-0.049876587351737514
2024-06-12,0.004225818029728797,-0.29232888298574067,0.14166579942585508,0.0631360521619455
2024-06-13,-0.14215975355466756,0.23262372787383112,-0.12496273124587265,0.1472809056336776
2024-06-14,0.00685561768068346,-0.2148346183796929,0.14520954163596797,-0.024677911010306242
2024-06-17,0.061697447863106845,0.0008214415517036154,0.08539749903605161,0.045810500712162236
2024-06-18,0.2518276251932118,-0.013987739047825833,-0.15293847837460078,0.09401870148901721
2024-06-19,0.43758450742272254,-0.33524865451701447,0.054142761531794065,-0.004727594770010544
2024-06-20,0.03543664267712279,-0.035022603341248605,-0.039818521190687274,-0.11665070783013207
2024-06-21,0.2811127248208082,-0.02879102107892756,-0.39397896887563877,0.06872135108588256
2024-06-24,0.20696482524336032,0.23709504501208517,-0.34710779218365384,-0.14977011708665486
2024-06-25,-0.40141878608601644,0.16156966134144268,0.1689014315977382,0.0031089227125065426
2024-06-26,0.33681450863953555,-0.24382548906145782,-0.43441340346737845,-0.05542597303792621
2024-06-27,0.45037876478539135,-0.3459763989374183,0.09702504534240365,0.14573130929723552
2024-06-28,0.17564173185875434,-0.08008399034759835,-0.05223594475883295,0.003604800990163008
2024-07-01,0.07321230747684582,-0.10206838105984388,-0.38831323032396875,-0.018287432051016426
2024-07-02,-0.08984807847904752,-0.07496859111305823,-0.13976183853290208,0.05016702695906925
2024-07-03,0.5214541686100624,-0.3691986100169434,-0.04978906617872463,0.20129388768415105
2024-07-04,-0.27132650522367296,0.2998008361989914,0.3047009607020916,-0.11393537018793148
2024-07-05,0.604289298169749,-0.6223458267596559,-0.1226986534600223,0.1764716085470411
2024-07-08,0.10843324460297882,-0.23121306289677612,0.26105610460111905,0.1014776313598143
2024-07-09,-0.12778045231152133,0.14738017619589913,0.010278758652117088,0.09085020999564399
2024-07-10,-0.47109465672223566,0.45306528810506574,0.16313276433750962,-0.1428319497762853
2024-07-11,0.09351823310541132,-0.020636317378278132,-0.36947028837341245,-0.05410076439138522
2024-07-12,0.26840313652388703,-0.3766421124375358,-0.23246270888315934,0.05636136980883468
2024-07-15,0.014704206875788738,0.06725260095178398,0.283013753648918,0.20181877071064871
2024-07-16,-0.2135720098354542,0.26474411343233073,-0.37525929667960856,-0.28846438572179356
2024-07-17,-0.028537285305329688,0.07166029616459975,-0.15943112728615097,-0.07391383019417078
2024-07-18,-0.21084465177035985,0.23919483131003316,-0.008891300292555157,-0.14396705853641636
2024-07-19,0.029046303162569884,0.16108638221864113,0.21936517168896363,-0.04012449626613552
2024-07-22,0.20621969681367716,-0.178058280377518,-0.49953845260679064,-0.051506192728170155
2024-07-23,0.34593926448698026,-0.3703977271950779,-0.33031418396260764,-0.04536339559174261
2024-07-24,-0.33342307615336475,0.2466285503318296,-0.13219158924531269,-0.3107760768374478
2024-07-25,-0.32954789316629235,0.38521275838030566,0.27726438755474475,-0.04716520268578871
2024-07-26,0.3884315379293939,-0.10019713656848084,-0.22764615315510886,0.08008968758956007
2024-07-29,-0.0023824389397613796,-0.24565322869073905,-0.13763680941956585,-0.15275460067681346
2024-07-30,-0.6605711804371013,0.2880664619011479,0.4151271639936937,-0.04501463599199616
2024-07-31,0.5785391455546202,-0.12270573322921832,-0.26674291744901335,0.017989168846625592
2024-08-01,0.030145198388052026,0.002224783779874144,-0.3890883918670102,-0.24147008858766902
2024-08-02,-0.17935253996546116,-0.13054605748102507,-0.3928348504938288,-0.25499286595801035
2024-08-05,-0.2944723363146761,0.036873466513924466,0.4240407356583496,-0.04614658375042614
2024-08-06,0.02468628036367702,0.2296991286703347,-0.1350649709947201,-0.14243759278207338
2024-08-07,-0.14779751759004198,0.013310838358156836,-0.12490560807941231,-0.1188402632899938
2024-08-08,0.21204397119898277,0.31017116446355475,-0.011237203374860096,0.2838898804380754
2024-08-09,0.04582371034821812,0.07714737724631533,0.05809928302719364,0.013824276179306216
2024-08-12,0.2303415470334475,0.03626941947966633,0.11822279459366955,0.16774325930184936
2024-08-13,0.3302427058456429,-0.12608665461631374,-0.3050664608563468,0.07232099375471401
2024-08-14,-0.08716057850112185,-0.0981837470341316,-0.19452046501859835,-0.05073122023549598
2024-08-15,0.227577691191854,0.07980715142634612,-0.06536935549882868,0.15911934841772618
2024-08-16,0.12311702103398506,-0.10994174411785568,-0.19248905719567824,-0.02413292325978184
2024-08-19,0.26287068585370527,-0.2437481677387076,-0.2431160408652832,0.07859051125317709
2024-08-20,0.11355376522142235,-0.025060882528738795,0.13915771441251193,0.1115325141866856
2024-08-21,0.351300469882183,-0.16604321266057745,-0.25468203051733546,-0.019397801509605347
2024-08-22,-0.09737698962485823,-0.03249198099581388,-0.12240202322338219,-0.10905215676819724
2024-08-23,-0.22847575766966102,-0.01687229976123966,-0.04018778549186488,-0.10889404349866172
2024-08-26,0.14085544118213808,-0.27197674911366726,-0.22545115584601647,-0.06477657780032627
2024-08-27,-0.08888450172532049,0.2070386043963676,0.15281734236932923,-0.1288152059957656
2024-08-28,-0.4410036214083957,0.46790210771349994,0.278155165927738,-0.04578784444841929
2024-08-29,-0.3995634275413574,0.4062004656140788,0.1539834999360471,0.16244103111932204
2024-08-30,0.3290723511936159,-0.2859465524984379,-0.2998901125586904,-0.1529991393146835
2024-09-02,-0.32574227018572,0.1256181463738318,0.16509529944074786,-0.048116771233366926
2024-09-03,0.0005545643806681,0.034346441059681945,0.010586927851219133,-0.13625140159676188
2024-09-04,-0.14650749764922966,0.14973910452534045,0.05258899344245257,-0.09658275476150015
2024-09-05,0.35772689943928376,-0.16243228512757316,-0.2911018063466138,0.004848966654754561
2024-09-06,0.041342757573655006,-0.04470303475634547,0.11029609268557387,-0.07637040123532221
2024-09-09,-0.0006369324335156226,-0.005566739213807867,0.16986939416387245,0.15807237825941856
2024-09-10,-0.22040468063421947,-0.11084481905886567,0.22120425086522721,-0.038194285386750806
2024-09-11,0.035002078800056326,0.08155931601376515,-0.06357807512989667,-0.038341559425622396
2024-09-12,0.14676083262204465,-0.03118436548810452,-0.09363777497520227,0.09296867592195046
2024-09-13,0.11871976457174101,-0.19172853530438858,0.00442677907518658,0.056826757790510524
2024-09-18,-0.3803088519657575,0.17130889302177701,-0.10725268217248117,-0.1226623109643956
2024-09-19,0.12530322756602894,-0.004716738595622317,-0.08475998037170676,0.13083555837972505
2024-09-20,0.0978582121924064,0.1351450391597599,-0.04012449626613552,0.12758679646424903
2024-09-23,-0.35396940037613356,0.19324276151259245,0.10875855745448358,0.08267282871715907
2024-09-24,0.033223843022874844,0.05603449608565588,-0.20828334336288562,-0.047290235365602826
2024-09-25,-0.12368448264667463,-0.20737714529660842,0.1226788105982737,-0.0462222442088214
2024-09-26,-0.023023028410578152,-0.4226500154371767,0.3499518813023259,0.04656405924864593
2024-09-27,0.25707300370991865,-0.4904061461876161,0.5009482889932612,-0.08855926720340683
2024-09-30,0.5471927810533604,-0.6037680061426148,0.6747024016750487,0.03194406782150745
2024-10-08,-0.18482576536267814,0.2300073368831786,-0.24714082599988646,0.1348543479415963
2024-10-09,-0.5453009307317875,0.6471309603301056,-0.5136656463127645,0.03478761343569189
2024-10-10,-0.27847138670915206,0.39241985091876436,-0.4524452922104597,0.006756078866871664
2024-10-11,0.0038546234906210873,-0.0997622064197037,0.015684899019351287,0.12176944905712707
2024-10-14,-0.061362662716440315,0.16382814971879453,-0.14589090836537583,-0.0586251280736253
2024-10-15,-0.19412889773673375,0.3265752047435313,-0.4994344703412586,-0.09832247905655009
2024-10-16,0.17621244356287552,-0.17621584450273658,0.17079610674013843,0.19474393813651172
2024-10-17,0.2337862125632728,-0.41421659709517655,0.6732966468269489,0.15334038768064556
2024-10-18,0.007648257687766044,-0.15736710208508634,0.29058005730357966,-0.01334687058090664
2024-10-21,-0.24019984760497007,0.2499984697279852,-0.11473081501626554,-0.05393406040869966
2024-10-22,-0.2777202573121404,0.2880528574346242,-0.2225665011593508,-0.22564097797978613
2024-10-23,-0.020635834932981757,0.12647886088204813,-0.11943367823223719,-0.0608153461781446
2024-10-24,0.160371102035787,-0.22148109335446547,0.43189800611782275,-0.039585864675598326
2024-10-25,-0.11703008082884027,0.09926771315969922,0.024133046788280096,-0.08600233587394522
2024-10-28,-0.09612495564048974,0.1827012915216622,-0.30405959482123623,0.12710048392428866
2024-10-29,-0.08796767870564365,0.05725232580433021,-0.08586291482796625,0.033886469402980596
2024-10-30,0.20156142535903002,-0.30898954313466603,0.3194982900222485,0.16559842016445467
2024-10-31,-0.4592639382032291,0.6208012704608507,-0.579091040886111,-0.25238812529918936
2024-11-01,0.23418612777486225,-0.21583634937341986,0.3758141848790351,0.15848072037795802
2024-11-04,0.5215676089535306,-0.35581462112976914,0.6698219748424329,0.36613507155849995
2024-11-05,0.017066416017603194,-0.0769074324044109,0.080714372753391,-0.08575670211948085
2024-11-06,0.1317796896453435,0.17508986451900757,0.03788818666627069,-0.0034070075430085215
2024-11-07,-0.09793232951411257,0.14745125181215285,0.06935040167397022,-0.04702687555950822
2024-11-08,0.3116726603772843,-0.30688966385747174,0.4061447181226843,0.20106068040031913
2024-11-11,-0.3035330666556803,0.2303790632029449,-0.24087051640111004,-0.24003184196923508
2024-11-12,-0.13477095308925766,0.24915527114705074,-0.10142279506683835,-0.005581984650217168
2024-11-13,-0.46339036858698246,0.565834642033622,-0.5504444233334889,-0.282792361128932
2024-11-14,-0.5829500534959802,0.450304743931838,-0.6253114013386089,-0.4127856970813952
2024-11-15,-0.45597996881299896,0.23892419844170806,-0.5809665116777895,-0.33030950312431506
2024-11-18,0.4022736548158387,0.08822950581981531,0.5024248841515062,0.23246329231522883
2024-11-19,-0.001252095001054531,0.009364863389814052,0.08203489723406733,-0.04075884406275937
2024-11-20,-0.015199118723925856,-0.07251977813489102,-0.04620502162282587,-0.026090841711446964
2024-11-21,-0.4212419385026629,0.11760826146586285,-0.42686590716937955,-0.1950961206870165
2024-11-22,-0.00015848467789045465,-0.09969707657147207,-0.13652423376107586,-0.23203585245838823
2024-11-25,-0.21990964224001405,0.11697223345024602,-0.25438559104608693,-0.0899825551472962
2024-11-26,0.38835400952445,-0.01596287082272676,0.5086957448371625,0.2060508127334797
2024-11-27,-0.08152631509405077,-0.12084279994833123,-0.21316525436339778,-0.14958126304768332
2024-11-28,0.4942801963298265,0.08106127562559319,0.568837624061551,0.24247709883476498
2024-11-29,0.07768228521530932,0.11763048062332386,0.266146313418856,0.06770306533532332
2024-12-02,-0.39471927039407473,0.24374329512429863,-0.5077788427104645,-0.3020157175594947
2024-12-03,-0.38255424860576315,0.0054040284722616135,-0.38467373306870045,-0.10072924731448099
2024-12-04,0.33787642507856636,-0.033793401484264594,0.32133044131457417,0.17437203641706583
2024-12-05,0.02413261305970386,0.25343438204708857,0.028710504323054175,0.08980316722693553
2024-12-06,-0.37335414107079257,-0.34044342426262625,-0.27435717040550145,-0.24446921340062322
2024-12-09,0.15377912879311184,0.27837514379516193,-0.07294286468155325,0.11733036951325901
2024-12-10,-0.20301943845293702,0.18386600671150954,-0.10803359900548226,-0.20992660906436333
2024-12-11,-0.05757864771581,0.1616339085123419,-0.17662551909540705,0.01512570041628943
2024-12-12,-0.30817395026649747,-0.24089160802693904,-0.19266311208231934,-0.20857247120171243
2024-12-13,-0.3622643169299357,-0.125266337009652,-0.3926858240004261,-0.109225623854364
2024-12-16,-0.19074043822500286,0.19544913280551196,-0.10671540744187168,0.07306785738906744
2024-12-17,0.11155973862434064,-0.11828871111385383,-0.12127929579905908,0.08487290185615205
2024-12-18,0.2847975545890632,0.09684196731630075,0.21363268546964737,0.30684470656363916
2024-12-19,0.4535883184593963,-0.05623937763364853,0.26587924380008365,0.13419639379883608
2024-12-20,-0.4417410327546954,0.0467700983946618,-0.3959669229786591,-0.10120985897881508
2024-12-23,0.039775159385785845,0.03512568559317977,-0.011042777019318535,-0.03173561646001144
2024-12-24,-0.1343023993530952,-0.21038436623264573,-0.13513468946095528,0.0006559380486822385
2024-12-25,0.2871130390650852,-0.08292060075344221,0.35225382970685254,0.3118753342714933
2024-12-26,-0.14604565421219048,0.17347725299842506,-0.26071241218560454,-0.2213269263533606
2024-12-27,0.046245103238747094,-0.23470226862784732,-0.16942620586523324,-0.016922191289582986
2024-12-30,-0.2575949143134941,-0.17176119125421543,-0.2933668690198449,-0.29328945783314964
2024-12-31,,,,
